DemDexc	AemDexc	E	T
-192.1	45.9312	-1.2997	16.35
26.8	-6.2812	-1.2588	16.400000000000002
138.7	174.2563	0.6584	16.450000000000003
-131.95	188.0562	1.6485	16.5
-87.75	-12.4875	0.0659	16.55
-119.5	-35.6625	0.2485	16.6
267.65	-18.6	-0.3937	16.650000000000002
48.35	59.2625	0.6523	16.700000000000003
-56.85	66.5125	1.8956	16.75
50.95	46.6187	0.576	16.8
-119.35	84.0562	3.9371	16.85
60.45	35.1875	0.4455	16.900000000000002
219.75	-61.4688	-1.7238	16.950000000000003
-105.6	-26.675	0.2028	17.0
-43.15	58.825	1.695	17.05
-108.9	-63.225	0.4447	17.1
-278.25	-27.9563	0.0008	17.150000000000002
-331.15	-39.725	0.0322	17.200000000000003
184.2	36.1625	0.1383	17.25
-99.2	-54.2437	0.4268	17.3
235.6	41.0312	0.11	17.35
103.5	12.5	0.0335	17.400000000000002
63.65	68.5625	0.6196	17.450000000000003
4.5	155.7188	0.9829	17.5
30.2	128.8938	0.8742	17.55
288.2	54.4	0.1289	17.6
225.45	-73.35	-2.4354	17.650000000000002
137.9	-132.3438	2.3052	17.700000000000003
-76.15	5.5562	-0.405	17.75
121.5	23.7437	0.1372	17.8
-93.2	128.2937	1.6845	17.85
16.85	-111.7625	1.0978	17.900000000000002
-67.95	-38.9312	0.4408	17.950000000000003
23.8	3.2063	0.0547	18.0
170.3	36.0312	0.1568	18.05
141.5	-20.2688	-0.6818	18.1
26.3	-43.5938	1.5183	18.150000000000002
107.9	-44.3313	-5.7306	18.200000000000003
-14.7	-43.9812	0.8282	18.25
-69.75	50.9563	3.6024	18.3
-195.35	-6.475	-0.1254	18.35
157.45	-22.5875	-0.6828	18.400000000000002
60.7	13.2625	0.1649	18.450000000000003
-16.3	57.05	1.2	18.5
247.8	-2.2688	-0.2224	18.55
-62.3	-62.7812	0.602	18.6
-252.4	6.2438	-0.2625	18.650000000000002
-15.95	44.3687	1.263	18.700000000000003
-35.7	-22.45	0.4685	18.75
90.15	19.3687	0.1607	18.8
475.45	27.3625	-0.0761	18.85
278.7	9.3438	-0.1246	18.900000000000002
116.1	18.725	0.0927	18.950000000000003
241.85	69.0562	0.2362	19.0
-0.45	-14.5063	0.9817	19.05
162.35	155.1937	0.5879	19.1
129.05	-51.3813	-4.891	19.150000000000002
-313.25	-37.7063	0.0328	19.200000000000003
-104.9	53.9937	41.7709	19.250000000000004
-267.7	76.8562	-1.8182	19.3
265.1	-51.5312	-0.9632	19.35
-199.9	26.6	-0.6352	19.400000000000002
-6.85	130.3188	1.0324	19.450000000000003
-166.3	92.4062	11.7797	19.500000000000004
-114.05	39.8687	-2.9886	19.55
-188.5	-114.05	0.457	19.6
74.1	-3.8375	-0.3387	19.650000000000002
154.55	-119.3875	3.202	19.700000000000003
103.5	1.5125	-0.1659	19.750000000000004
52.7	-16.0	-2.0551	19.8
-159.45	6.7188	-0.3104	19.85
76.75	-54.625	3.8338	19.900000000000002
-0.9	56.2188	1.0097	19.950000000000003
-100.15	-53.0875	0.4175	20.000000000000004
192.4	72.1438	0.3143	20.05
-204.25	-20.3625	-0.0005	20.1
117.3	-41.0188	-2.9918	20.150000000000002
-125.45	-29.45	0.1834	20.200000000000003
-217.4	-22.7437	0.0076	20.250000000000004
-47.35	-22.7812	0.3885	20.3
71.05	68.9187	0.5918	20.35
-169.4	20.975	-0.595	20.400000000000002
-112.7	3.1125	-0.2702	20.450000000000003
23.75	-17.0625	3.747	20.500000000000004
93.35	90.7812	0.5925	20.55
-83.2	-43.7125	0.4149	20.6
31.4	-26.5312	2.7394	20.650000000000002
180.25	0.625	-0.1917	20.700000000000003
68.65	2.0063	-0.1337	20.750000000000004
321.75	24.7312	-0.0401	20.8
147.8	-5.8625	-0.3034	20.85
-30.3	41.2563	1.6964	20.900000000000002
118.2	89.7563	0.5236	20.950000000000003
-134.95	9.4312	-0.395	21.000000000000004
13.6	64.5875	0.8857	21.05
-21.9	-32.2812	0.6961	21.1
-71.6	39.1062	13.9936	21.150000000000002
-212.65	50.25	-1.2753	21.200000000000003
50.2	-4.5375	-0.4648	21.250000000000004
-111.3	78.1062	3.9738	21.3
16.35	-110.875	1.0955	21.35
-172.35	-66.2125	0.3214	21.400000000000002
-43.1	73.7625	1.4953	21.450000000000003
-67.6	201.6313	1.2417	21.500000000000004
68.8	-73.5	2.0558	21.55
206.15	-19.1938	-0.4746	21.6
68.85	6.2188	-0.0164	21.650000000000002
-88.8	26.35	-1.9518	21.700000000000003
-172.95	13.9438	-0.4307	21.750000000000004
